718,Traffic Light,2009-04-27 18:24:54,2009-04-28 01:46:55,Completed,685
719,Powerline,2008-03-18 01:55:50,2008-03-18 05:06:54,Completed,970
720,Road Construction,2023-11-18 00:51:56,2023-11-18 05:00:29,Completed,951
721,Road Construction,2018-09-15 05:37:32,2018-09-15 09:59:14,Completed,131
722,Pipeline,2019-02-05 17:36:22,2019-02-06 01:55:50,Completed,689
723,Road Construction,2023-10-22 07:43:01,2023-10-22 18:10:33,Completed,31
724,Sewer,2022-10-01 21:09:41,2022-10-02 04:35:51,Completed,628
725,Sewer,2001-05-26 12:18:52,2001-05-26 19:37:01,Completed,916
726,Traffic Light,2020-02-14 02:03:49,2020-02-14 07:22:10,Completed,496
727,Road Construction,2007-12-19 02:33:48,2007-12-19 08:50:43,Completed,534
728,Powerline,2012-04-07 20:24:06,,Not Started,801
729,Electricity,2005-03-17 07:42:03,2005-03-17 13:08:02,Completed,551
730,Traffic Light,2006-10-10 23:57:18,2006-10-11 10:24:26,Completed,170
731,Sewer,2023-11-10 23:42:50,2023-11-11 04:54:24,Completed,404
732,Road Construction,2005-12-24 14:49:46,2005-12-24 22:56:58,Completed,865
733,Powerline,2014-11-22 11:16:12,2014-11-22 17:44:20,Completed,772
734,Electricity,1999-07-20 05:04:41,1999-07-20 06:09:57,Completed,441
735,Sewer,2016-04-22 02:37:11,2016-04-22 07:02:04,Completed,708
736,Pipeline,2007-03-04 19:10:34,,Not Started,539
737,Pipeline,2023-02-07 13:41:27,2023-02-07 20:07:10,Completed,638
738,Pipeline,2006-01-19 23:49:16,2006-01-20 04:10:07,Completed,580
739,Electricity,2004-12-01 14:59:37,2004-12-01 16:23:29,Completed,440
740,Sewer,2002-12-26 16:01:09,2002-12-27 02:03:40,Completed,759
741,Powerline,2011-10-10 09:30:13,2011-10-10 17:38:41,Completed,621
742,Road Construction,2001-03-11 19:10:43,2001-03-12 02:12:08,Completed,992
743,Electricity,2020-06-28 01:45:21,2020-06-28 10:10:53,Completed,605
744,Traffic Light,2020-04-16 08:11:54,2020-04-16 12:23:26,Completed,428
745,Pipeline,2005-11-30 02:57:47,,Not Started,774
746,Sewer,2013-12-12 12:57:52,2013-12-12 22:16:00,Completed,589
747,Sewer,2013-02-16 03:35:16,2013-02-16 08:47:23,Completed,624
748,Powerline,2016-05-05 10:23:28,,In Progress,275
749,Traffic Light,2024-06-15 16:27:43,2024-06-15 19:39:40,Completed,833
750,Pipeline,1998-07-10 02:32:05,1998-07-10 08:50:07,Completed,58
751,Electricity,2000-12-24 03:52:30,2000-12-24 14:23:17,Completed,902
752,Electricity,2022-03-04 17:49:04,2022-03-05 02:10:31,Completed,15
753,Road Construction,2011-09-30 09:22:28,2011-09-30 14:46:09,Completed,377
754,Road Construction,2018-11-18 22:35:48,2018-11-19 00:53:16,Completed,165
755,Electricity,1999-10-02 19:24:08,1999-10-03 00:40:44,Completed,723
756,Powerline,2010-09-04 02:28:53,2010-09-04 07:42:32,Completed,82
757,Sewer,2010-03-01 11:40:46,2010-03-01 17:04:53,Completed,504
758,Powerline,2010-07-11 09:52:12,,Not Started,314
759,Powerline,2009-12-18 13:31:33,2009-12-18 19:56:35,Completed,344
760,Pipeline,2001-10-02 02:16:32,2001-10-02 09:30:04,Completed,488
761,Traffic Light,1997-10-14 16:41:53,1997-10-14 20:45:11,Completed,192
762,Pipeline,2021-08-30 08:55:35,2021-08-30 17:20:02,Completed,644
763,Sewer,1999-10-06 11:50:52,1999-10-06 14:55:57,Completed,454
764,Powerline,2006-11-02 04:07:37,2006-11-02 13:29:48,Completed,143
765,Sewer,2002-09-07 22:13:26,2002-09-08 05:35:45,Completed,324
766,Electricity,2017-10-20 05:39:16,2017-10-20 08:54:24,Completed,477
767,Pipeline,2005-06-11 20:15:17,2005-06-12 03:35:06,Completed,331
768,Pipeline,2005-04-19 21:20:06,2005-04-19 22:21:38,Completed,564
769,Road Construction,2024-05-02 00:01:42,2024-05-02 02:27:28,Completed,916
770,Powerline,2022-06-07 19:40:25,2022-06-07 22:42:16,Completed,952
771,Sewer,2023-07-28 21:55:40,2023-07-29 05:16:01,Completed,760
772,Pipeline,2002-06-03 00:30:50,2002-06-03 02:35:43,Completed,955
773,Traffic Light,2004-06-22 09:46:37,,In Progress,975
774,Pipeline,2010-03-09 08:07:35,2010-03-09 16:27:30,Completed,757
775,Road Construction,2002-11-21 12:27:52,2002-11-21 16:44:41,Completed,869
776,Sewer,2010-03-09 15:31:27,2010-03-10 00:58:07,Completed,884
777,Electricity,2005-04-07 15:41:05,2005-04-08 01:42:53,Completed,215
778,Sewer,2003-06-01 10:19:06,2003-06-01 19:44:09,Completed,587
779,Road Construction,2006-07-07 17:53:51,2006-07-08 03:19:31,Completed,733
780,Powerline,2003-08-22 10:31:31,2003-08-22 13:36:28,Completed,668
781,Traffic Light,2007-02-14 01:22:18,2007-02-14 05:28:02,Completed,218
782,Traffic Light,2006-11-23 02:52:30,,In Progress,767
783,Road Construction,2013-04-05 09:08:22,2013-04-05 13:37:42,Completed,374
784,Traffic Light,2020-01-12 19:59:37,2020-01-13 04:00:58,Completed,311
785,Powerline,2003-02-18 14:39:32,2003-02-18 17:02:44,Completed,939
786,Road Construction,2009-05-26 13:51:57,2009-05-26 15:18:11,Completed,297
787,Road Construction,2000-11-01 23:43:21,2000-11-02 06:00:11,Completed,228
788,Pipeline,2001-04-09 08:39:39,,Not Started,601
789,Sewer,2005-06-10 10:52:46,2005-06-10 15:18:18,Completed,682
790,Sewer,2019-11-23 14:17:44,2019-11-23 23:39:15,Completed,430
791,Traffic Light,2012-06-17 13:00:17,2012-06-17 18:18:41,Completed,97
792,Powerline,2004-12-25 17:44:12,2004-12-25 20:14:05,Completed,68
793,Powerline,1998-03-30 07:18:38,1998-03-30 09:43:42,Completed,590
794,Traffic Light,2022-04-21 17:12:41,2022-04-21 22:17:47,Completed,307
795,Road Construction,2018-06-01 20:37:13,2018-06-02 06:01:53,Completed,965
796,Traffic Light,2003-06-29 12:45:20,2003-06-29 14:05:41,Completed,474
797,Pipeline,2006-09-02 02:11:35,2006-09-02 12:29:20,Completed,593
798,Powerline,2011-06-05 05:55:29,2011-06-05 09:02:00,Completed,676
799,Electricity,2015-03-30 03:11:46,2015-03-30 05:23:28,Completed,453
800,Sewer,2017-05-08 15:20:20,2017-05-08 21:25:49,Completed,344
801,Electricity,2000-07-03 16:20:43,2000-07-04 00:22:14,Completed,453
802,Road Construction,2007-06-20 23:45:34,2007-06-21 05:59:41,Completed,232
803,Pipeline,2014-10-06 05:48:16,2014-10-06 07:16:14,Completed,503
804,Sewer,2016-04-05 04:32:37,2016-04-05 05:36:12,Completed,336
805,Electricity,2017-05-12 14:41:37,2017-05-12 16:09:45,Completed,444
806,Powerline,2003-09-04 07:46:52,2003-09-04 11:49:28,Completed,123
807,Electricity,2022-03-24 16:21:25,2022-03-24 22:43:46,Completed,462
808,Electricity,2013-02-08 17:15:16,2013-02-08 21:24:31,Completed,672
809,Road Construction,2001-08-26 10:30:59,2001-08-26 16:39:39,Completed,568
810,Traffic Light,2013-02-20 10:36:04,2013-02-20 14:01:50,Completed,418
811,Electricity,2016-01-02 18:53:55,,In Progress,951
812,Powerline,2000-12-31 14:16:20,2000-12-31 21:29:19,Completed,495
813,Powerline,2013-04-26 14:07:52,2013-04-26 23:26:14,Completed,662
814,Powerline,2004-11-05 06:33:49,2004-11-05 08:51:05,Completed,664
815,Powerline,2018-01-29 02:42:44,2018-01-29 08:12:55,Completed,701
816,Electricity,2019-01-01 23:39:10,2019-01-02 01:57:55,Completed,29
817,Electricity,2018-01-05 23:36:21,2018-01-06 08:55:03,Completed,206
818,Electricity,2008-10-14 13:24:30,2008-10-14 23:36:57,Completed,419
819,Pipeline,2020-09-08 01:00:21,2020-09-08 04:18:59,Completed,739
820,Sewer,2002-11-05 18:53:05,2002-11-05 22:17:40,Completed,551
821,Electricity,2023-06-05 22:02:26,2023-06-06 05:27:33,Completed,149
822,Powerline,1998-07-16 13:22:12,,In Progress,31
823,Road Construction,2009-04-21 01:28:40,2009-04-21 10:40:52,Completed,996
824,Electricity,2000-01-22 00:30:59,2000-01-22 02:41:03,Completed,145
825,Sewer,2012-05-28 12:05:07,2012-05-28 16:16:59,Completed,233
826,Road Construction,2013-10-13 10:05:24,2013-10-13 11:11:39,Completed,940
827,Electricity,2021-11-17 21:26:27,2021-11-18 06:30:24,Completed,856
828,Electricity,2019-09-28 03:32:33,2019-09-28 08:37:51,Completed,584
829,Electricity,2018-10-19 06:13:36,2018-10-19 13:35:37,Completed,746
830,Traffic Light,2014-05-21 19:34:22,2014-05-22 00:59:19,Completed,636
831,Electricity,2022-08-30 00:26:40,2022-08-30 03:36:36,Completed,926
832,Powerline,2003-02-14 02:13:45,2003-02-14 03:36:05,Completed,976
833,Powerline,2013-06-25 00:14:10,2013-06-25 08:21:44,Completed,727
834,Traffic Light,2009-01-15 00:08:12,2009-01-15 06:24:09,Completed,57
835,Electricity,1997-10-28 12:24:17,1997-10-28 15:25:25,Completed,362
836,Road Construction,2022-11-07 13:51:21,2022-11-07 20:16:07,Completed,480
837,Electricity,2005-07-03 18:50:13,2005-07-04 03:12:05,Completed,907
838,Electricity,2007-12-28 20:46:05,2007-12-28 23:51:56,Completed,750
839,Electricity,2014-06-05 17:29:25,,Not Started,179
840,Road Construction,2005-05-25 16:30:16,2005-05-25 20:37:11,Completed,24
841,Road Construction,2019-03-26 11:56:40,2019-03-26 22:10:07,Completed,313
842,Traffic Light,2007-02-09 18:04:37,2007-02-09 23:16:22,Completed,230
843,Sewer,1998-10-20 16:47:54,1998-10-20 19:03:58,Completed,866
844,Electricity,2003-02-12 08:21:43,2003-02-12 18:33:18,Completed,826
845,Pipeline,2006-06-18 16:48:42,2006-06-18 20:58:59,Completed,292
846,Electricity,2023-03-31 06:05:27,2023-03-31 16:33:08,Completed,444
847,Traffic Light,2022-11-16 14:26:45,2022-11-17 00:46:34,Completed,362
848,Pipeline,2006-03-11 12:14:20,2006-03-11 19:22:49,Completed,27
849,Electricity,2009-07-25 23:59:43,2009-07-26 01:03:26,Completed,870
850,Traffic Light,2013-01-11 11:21:13,2013-01-11 18:28:49,Completed,483
851,Sewer,2015-09-15 01:39:23,2015-09-15 09:59:39,Completed,781
852,Electricity,2001-12-06 19:46:29,2001-12-07 02:16:07,Completed,904
853,Pipeline,2018-03-05 06:06:41,2018-03-05 15:10:11,Completed,293
854,Pipeline,2000-12-05 04:38:21,2000-12-05 11:54:59,Completed,211
855,Sewer,2006-08-10 14:33:28,,Not Started,887
856,Sewer,2017-12-29 00:03:47,2017-12-29 07:07:03,Completed,134
857,Powerline,2016-10-07 09:00:35,2016-10-07 18:10:48,Completed,228
858,Sewer,2015-10-24 15:03:25,2015-10-24 16:23:48,Completed,241
859,Road Construction,1999-10-22 07:12:01,1999-10-22 15:19:05,Completed,915
860,Road Construction,2023-12-18 03:28:37,2023-12-18 13:44:02,Completed,336
861,Powerline,2021-05-24 03:57:47,2021-05-24 12:23:24,Completed,164
862,Pipeline,1998-05-09 10:50:03,1998-05-09 12:00:16,Completed,415
863,Powerline,2001-08-15 13:56:06,2001-08-15 21:20:05,Completed,837
864,Road Construction,2020-07-05 13:40:26,2020-07-05 14:58:38,Completed,232
865,Electricity,2002-05-29 16:39:20,2002-05-29 21:47:49,Completed,242
866,Sewer,2013-07-14 08:31:28,2013-07-14 18:58:50,Completed,731
867,Sewer,2016-05-19 10:56:34,2016-05-19 19:59:02,Completed,677
868,Sewer,2002-04-05 05:21:55,2002-04-05 11:25:38,Completed,454
869,Electricity,2009-11-05 15:43:04,2009-11-05 21:56:53,Completed,643
870,Traffic Light,2019-08-08 16:02:51,2019-08-08 22:08:04,Completed,794
871,Pipeline,2015-09-29 16:15:42,2015-09-29 22:31:02,Completed,356
872,Traffic Light,2006-06-10 23:08:35,2006-06-11 01:14:03,Completed,703
873,Pipeline,2019-09-19 20:05:04,2019-09-20 05:20:15,Completed,10
874,Powerline,2014-05-19 04:42:14,2014-05-19 11:56:31,Completed,283
875,Electricity,2019-11-29 15:38:43,2019-11-29 21:08:04,Completed,600
876,Traffic Light,2006-09-27 14:49:54,2006-09-27 20:09:32,Completed,985
877,Pipeline,2014-01-25 04:48:28,2014-01-25 10:15:02,Completed,584
878,Sewer,1997-11-13 06:15:31,1997-11-13 08:25:34,Completed,694
879,Powerline,2015-04-09 23:54:37,2015-04-10 07:23:32,Completed,446
880,Road Construction,2014-11-22 05:06:20,2014-11-22 07:25:44,Completed,742
881,Road Construction,2007-02-03 22:49:40,2007-02-04 05:52:50,Completed,916
882,Road Construction,1999-10-10 07:37:38,1999-10-10 18:01:04,Completed,302
883,Pipeline,2021-09-26 22:48:35,2021-09-27 07:52:54,Completed,918
884,Sewer,1998-02-26 16:42:42,1998-02-27 01:43:51,Completed,55
885,Electricity,2019-06-16 11:56:21,2019-06-16 20:04:07,Completed,403
886,Electricity,2007-11-23 10:52:43,2007-11-23 17:12:53,Completed,54
887,Traffic Light,2015-05-22 10:04:53,2015-05-22 15:34:50,Completed,289
888,Sewer,2021-03-29 00:47:04,2021-03-29 07:14:49,Completed,833
889,Road Construction,1999-06-01 16:32:13,1999-06-01 17:54:51,Completed,612
890,Pipeline,2011-03-02 09:17:34,2011-03-02 11:35:39,Completed,237
891,Sewer,2001-08-12 00:55:45,2001-08-12 06:24:03,Completed,236
892,Sewer,2020-11-07 21:05:40,2020-11-08 02:35:44,Completed,190
893,Powerline,2000-04-05 01:25:46,2000-04-05 04:43:27,Completed,545
894,Road Construction,2013-06-18 09:12:20,2013-06-18 13:34:06,Completed,242
895,Electricity,2010-11-03 20:30:30,2010-11-03 22:47:37,Completed,285
896,Electricity,2011-01-15 00:00:32,2011-01-15 10:26:54,Completed,758
897,Sewer,1998-10-13 16:35:00,1998-10-14 01:43:59,Completed,265
898,Powerline,2015-02-23 01:50:33,2015-02-23 06:19:22,Completed,715
899,Pipeline,2017-09-19 02:52:08,2017-09-19 08:02:18,Completed,425
900,Sewer,2016-05-09 14:43:50,2016-05-09 17:54:19,Completed,509
901,Road Construction,2009-12-14 22:29:40,2009-12-15 00:55:10,Completed,535
902,Powerline,2021-05-01 21:09:04,2021-05-01 23:10:16,Completed,515
903,Pipeline,2022-05-30 21:38:10,2022-05-31 06:02:33,Completed,274
904,Powerline,1998-04-24 08:43:29,1998-04-24 15:08:45,Completed,457
905,Traffic Light,1999-05-24 23:08:47,1999-05-25 03:32:09,Completed,269
906,Sewer,2016-02-20 15:38:24,2016-02-20 22:59:48,Completed,248
907,Electricity,2006-12-03 18:56:42,2006-12-03 20:27:17,Completed,140
908,Traffic Light,2021-07-09 05:55:36,2021-07-09 11:21:02,Completed,5
909,Traffic Light,2005-11-27 04:35:11,2005-11-27 05:44:14,Completed,825
910,Electricity,2000-01-25 17:49:16,2000-01-25 22:02:58,Completed,945
911,Powerline,2001-07-10 21:35:26,2001-07-10 23:46:28,Completed,253
912,Electricity,2017-03-28 12:13:02,2017-03-28 20:33:59,Completed,245
913,Road Construction,2003-01-26 22:40:38,2003-01-27 01:55:08,Completed,968
914,Pipeline,2006-06-16 10:51:55,2006-06-16 16:03:06,Completed,821
915,Electricity,2002-06-18 12:40:48,,In Progress,729
916,Road Construction,2000-12-03 10:16:54,2000-12-03 11:22:33,Completed,378
917,Powerline,2017-10-21 12:26:07,2017-10-21 17:28:30,Completed,200
918,Pipeline,2018-11-01 07:58:48,2018-11-01 10:13:43,Completed,90
919,Road Construction,2005-10-15 09:25:14,2005-10-15 16:36:37,Completed,497
920,Road Construction,1998-07-08 05:15:07,1998-07-08 10:22:06,Completed,599
921,Pipeline,2003-01-22 23:34:32,2003-01-23 06:56:09,Completed,673
922,Traffic Light,2018-12-22 19:17:32,2018-12-23 04:39:53,Completed,242
923,Road Construction,2022-07-14 19:38:48,2022-07-15 01:00:00,Completed,534
924,Electricity,2004-12-28 22:14:07,2004-12-29 08:28:48,Completed,668
925,Powerline,2019-09-08 13:56:30,2019-09-08 21:59:40,Completed,264
926,Electricity,2018-03-09 10:09:24,2018-03-09 15:21:00,Completed,56
927,Powerline,2023-12-08 00:53:53,2023-12-08 03:19:34,Completed,370
928,Sewer,2000-07-08 08:18:34,2000-07-08 15:49:18,Completed,92
929,Pipeline,2000-06-23 00:55:42,2000-06-23 11:26:20,Completed,198
930,Road Construction,2013-07-04 02:12:04,2013-07-04 10:14:29,Completed,985
931,Road Construction,1998-01-16 13:41:26,1998-01-16 16:04:18,Completed,782
932,Powerline,2020-08-02 10:44:48,2020-08-02 20:48:02,Completed,167
933,Traffic Light,2010-02-22 13:14:35,2010-02-22 23:39:52,Completed,687
934,Sewer,2018-06-23 01:17:29,2018-06-23 05:25:00,Completed,809
935,Road Construction,2000-02-14 07:08:29,,Not Started,795
936,Traffic Light,1998-09-07 10:19:45,1998-09-07 13:37:27,Completed,819
937,Powerline,2004-01-27 01:02:23,2004-01-27 06:12:42,Completed,361
938,Pipeline,2016-12-31 17:04:34,2016-12-31 23:19:16,Completed,415
939,Sewer,2016-07-19 05:18:41,2016-07-19 14:31:47,Completed,89
940,Powerline,2015-12-06 21:41:33,2015-12-07 02:07:36,Completed,221
941,Powerline,1999-03-23 15:08:14,1999-03-23 23:09:59,Completed,961
942,Electricity,2005-04-27 23:42:31,2005-04-28 02:56:06,Completed,904
943,Pipeline,2014-02-10 17:03:37,2014-02-10 20:14:13,Completed,824
944,Electricity,2010-09-26 12:34:30,2010-09-26 22:47:33,Completed,698
945,Powerline,2012-08-04 04:32:10,2012-08-04 11:35:29,Completed,688
946,Powerline,2015-10-29 10:57:42,2015-10-29 15:22:13,Completed,332
947,Road Construction,2005-05-26 18:24:49,2005-05-27 04:51:39,Completed,718
948,Road Construction,2016-11-25 16:46:35,2016-11-26 03:17:20,Completed,220
949,Electricity,2022-10-03 18:11:20,2022-10-03 22:12:23,Completed,475
950,Traffic Light,2012-01-22 00:37:34,2012-01-22 08:38:44,Completed,572
951,Pipeline,2019-02-12 17:43:31,2019-02-12 20:55:10,Completed,251
952,Electricity,2018-01-26 11:07:38,2018-01-26 14:19:35,Completed,482
953,Powerline,2002-09-06 04:40:06,2002-09-06 07:58:22,Completed,292
954,Powerline,1999-11-06 14:19:08,1999-11-06 23:20:57,Completed,664
955,Powerline,2010-06-15 21:20:50,2010-06-16 00:27:54,Completed,753
956,Sewer,2007-06-12 06:21:12,,In Progress,81
957,Road Construction,2001-08-14 10:45:31,2001-08-14 17:04:28,Completed,32
958,Pipeline,2001-06-06 03:39:33,2001-06-06 09:52:22,Completed,629
959,Road Construction,2010-12-17 18:59:12,2010-12-18 00:18:20,Completed,57
960,Pipeline,2019-04-19 16:08:44,2019-04-19 20:19:34,Completed,456
961,Electricity,2012-07-18 14:14:46,2012-07-18 21:29:30,Completed,32
962,Powerline,2007-06-01 19:26:52,2007-06-01 20:49:29,Completed,758
963,Road Construction,2008-09-08 05:51:10,2008-09-08 16:15:14,Completed,157
964,Powerline,2015-01-27 18:16:47,,Not Started,779
965,Powerline,2017-07-13 02:11:48,2017-07-13 07:20:17,Completed,211
966,Powerline,2024-05-03 14:04:38,2024-05-03 23:21:07,Completed,519
967,Sewer,2003-11-11 05:32:17,2003-11-11 07:52:22,Completed,863
968,Pipeline,2006-04-07 15:08:42,2006-04-07 22:26:07,Completed,520
969,Pipeline,2012-03-09 16:45:05,2012-03-09 23:13:28,Completed,30
970,Sewer,2012-09-06 13:06:30,2012-09-06 21:23:18,Completed,527
971,Sewer,2017-11-05 03:53:35,2017-11-05 14:03:02,Completed,467
972,Traffic Light,2016-10-17 11:19:16,2016-10-17 14:26:32,Completed,278
973,Traffic Light,2019-07-10 23:49:04,2019-07-11 10:01:40,Completed,598
974,Pipeline,2006-11-30 16:49:36,2006-11-30 19:03:06,Completed,15
975,Sewer,2014-04-05 02:37:45,2014-04-05 04:43:31,Completed,307
976,Sewer,2008-03-13 00:58:28,2008-03-13 05:05:16,Completed,126
977,Pipeline,2013-08-31 15:49:13,2013-09-01 01:15:33,Completed,168
978,Electricity,2011-10-07 22:27:51,2011-10-07 23:35:25,Completed,181
979,Sewer,2007-11-19 03:59:41,2007-11-19 07:14:42,Completed,79
980,Electricity,2009-08-24 12:58:56,2009-08-24 14:21:55,Completed,821
981,Pipeline,2021-09-02 04:02:01,2021-09-02 05:21:02,Completed,6
982,Electricity,2020-11-24 16:53:25,2020-11-25 02:58:41,Completed,529
983,Powerline,2022-06-25 16:34:51,,Not Started,461
984,Road Construction,2017-11-29 16:10:32,2017-11-29 18:40:59,Completed,954
985,Electricity,2015-10-22 01:46:54,,In Progress,510
986,Powerline,2021-09-11 12:12:35,2021-09-11 22:19:06,Completed,138
987,Road Construction,2000-09-20 20:50:50,2000-09-20 22:51:51,Completed,747
988,Sewer,2010-05-20 12:57:48,2010-05-20 15:14:40,Completed,626
989,Electricity,2021-02-22 14:00:57,2021-02-23 00:24:31,Completed,721
990,Road Construction,2014-02-09 09:52:20,2014-02-09 17:21:26,Completed,917
991,Road Construction,2006-10-21 13:54:38,2006-10-21 20:06:41,Completed,944
992,Pipeline,2010-10-04 18:19:25,2010-10-05 04:42:41,Completed,888
993,Sewer,2011-08-25 12:18:26,2011-08-25 17:35:25,Completed,586
994,Electricity,2014-03-02 02:01:53,2014-03-02 05:25:44,Completed,211
995,Pipeline,2013-06-02 10:57:12,2013-06-02 13:16:17,Completed,190
996,Electricity,2007-12-08 09:36:22,2007-12-08 12:50:08,Completed,417
997,Road Construction,2014-10-03 18:53:04,,In Progress,250
998,Electricity,2014-12-25 10:41:46,2014-12-25 18:54:56,Completed,493
999,Sewer,1998-10-01 16:30:58,1998-10-01 18:35:20,Completed,262
1000,Electricity,2022-01-14 01:43:39,2022-01-14 04:01:46,Completed,330
